200,
200,
1197,15189,10938,-9998,-4879,6669,7419,1566,-1130,1646,-4475,13553,3427,-10288,-1699,9528,-780,14763,-183,-2455,10164,-8989,6155,-9271,11640,7873,-5499,10516,-16008,-2382,534,-14449,-2200,-15047,-4344,-13242,-5159,-6598,-6760,11038,7005,-4643,-15162,4149,-326,-12844,4942,11758,-13049,-1937,2739,-9113,15255,-2803,2173,13353,14825,13333,6527,-9054,22,2150,-11978,-2621,6174,14333,5131,9661,-5329,-9928,-13044,9621,10347,518,-13928,-8600,15798,-9018,12100,3143,-3142,6577,11579,-9400,-15419,9484,394,311,11365,-6859,-12563,7970,-7181,-16152,15815,15585,8828,-7760,10845,12172,-7215,6304,2222,-16141,-3337,-1020,-11097,-2212,11478,-9400,-12081,12625,-953,-6566,-5073,-7751,-1660,11350,-16290,15395,4774,6524,3747,-8069,6148,-1666,15080,12844,-12913,-15533,-3421,82,-7165,-15737,-672,-2657,-5360,-11081,1213,-8902,-8609,8901,3433,-15440,9417,1847,162,-1264,10509,-3474,-11062,-3936,-8070,-6778,14570,-1574,13937,4494,-557,-5016,7234,7945,-919,-14621,-12027,-233,11800,4985,-12889,-11398,-14924,-3647,9690,1690,13822,4800,-11840,-11610,-6832,-12607,10092,7877,2148,-13047,-5760,-12380,4555,-5005,-5905,-7513,9381,7672,-2854,1693,7199,235,9610,-8061,2664,-2637
13017,1414,1177,8320,-2573,-1599,16328,-8110,871,16356,-9084,-11093,5118,1654,3203,14243,251,-12270,-15094,-55,-14027,10065,13375,-7954,-5811,2781,6554,9850,-7959,15256,14896,9120,8664,-11472,-4242,-3722,-14584,-15467,12660,13086,-9851,7496,11198,6074,99,-12258,-8424,-3279,3544,16372,7466,-3917,-14761,15966,-7245,-3743,4746,-7366,-6149,-9063,13618,12759,-8348,-5803,14314,-7859,-849,1400,-10504,-179,4680,5675,-12916,-4072,-1012,-5903,8951,-8945,-14960,14332,-2916,1102,6855,-12064,-1169,367,6451,9096,9556,-3980,11057,-89,5558,10709,14365,-6627,-9859,5477,3165,-638,-14594,4656,875,15885,14355,-6587,6504,16116,-10787,7154,4349,9020,11252,2537,-8568,6130,-7620,-12596,3870,-8605,10559,14817,14250,-10908,-2195,-9165,5517,11274,805,15819,-11708,-14523,-4769,-9244,16005,-9743,-11193,-247,-1147,-12378,5247,-750,-2851,7517,853,16255,-1143,-14160,1954,6337,-1316,-14211,-12357,-11583,-9924,-12567,-2966,-11163,10213,1915,4779,1593,-13890,11138,-11289,-11801,2995,-5923,-7149,-4093,9745,-3592,-14129,-5380,12572,372,-11140,-3192,14531,-2711,3425,-13629,14011,2013,1232,-5783,-15041,1412,5178,-6824,14028,-12303,-15399,10470,2590,-2533,-9036,3081,3659,-11946
-14882,-15873,8832,-10336,12587,-16368,7268,-10478,13890,4878,-3224,-1517,-16185,7423,4826,966,7299,14107,15964,-11207,-7186,-5264,-458,-5798,-1611,-13384,881,-14569,7765,-16309,-2997,14918,-14552,-6647,8961,-7021,-12335,1622,-13213,-6787,-4638,-4574,-8147,-5602,-11665,-15879,14812,-1661,-9420,-186,15846,5053,10322,5634,-15853,-13878,12277,-6122,-6825,1151,-633,-5531,1237,9937,-7766,-14188,-12526,-1316,-7522,-15630,3281,-10861,-7067,719,-9042,4590,4804,-8498,-2186,-15947,13403,13102,2612,8570,13390,-13972,-16204,-8406,5802,-11093,3722,-1351,-13685,-14964,-12359,-12722,14041,8481,15804,-5274,-12358,1786,1550,-4119,5075,-12690,651,-14528,4581,12752,15426,-4611,15784,-13431,733,-2369,-8864,15222,-37,-1732,-14578,-7234,6846,7508,-15954,-235,780,-13076,665,-762,-10819,15843,-12593,-12563,9100,2401,6322,12380,-7126,-14232,-1715,1677,-235,5483,4441,-13844,2582,5037,13563,15106,-10670,8293,9033,149,-213,-15796,-11379,15975,9255,-14953,11789,11861,-15368,6195,8259,-5422,-13214,7253,-11345,122,-15328,-5318,1790,-5010,-1253,-2202,2960,-5321,-16190,-8029,-15932,-4301,-16021,-15173,5771,-1042,9932,1127,-1000,-4358,8538,-8675,5059,12158,-2755,-15506,-5855,-6791,-7298,-8965
14775,-1248,-7257,-14894,16018,9188,8197,8635,-7811,-16031,-16283,-4587,5197,9508,11269,-8697,1708,-14816,11888,9564,4450,13825,-13042,8103,-13439,-6844,15383,777,10350,8271,2347,13135,1231,2601,-6667,10927,8023,-8191,-14100,-13913,12908,4521,-14949,5298,3151,2555,-437,12147,-5815,4951,6083,-14432,6202,-10725,-2489,8497,-792,-9913,9055,9031,-13551,12334,-5334,700,-13289,-9776,15313,2800,894,5609,-3553,-14783,16276,-6908,11608,-13135,-4103,9923,5146,13407,5368,8200,12763,3382,14696,16304,2702,-6005,-13137,-12756,3555,10455,-271,-6677,9051,831,-1726,-14130,-16084,4192,-6527,2037,-8819,10026,10552,-979,14136,9201,2235,3855,5273,-15215,-12848,54,-10237,3719,7822,-13045,-4180,-4169,-12235,7713,-2157,-12077,3698,-12378,3881,9021,-6441,4,-820,3292,11746,8373,14670,2763,1450,-11951,2310,15758,-3047,-3160,-9938,-11433,-4702,-332,7336,-15357,-6609,3106,-268,3563,13971,-14775,16114,-9829,13193,-12971,-7485,14026,-13143,12169,15940,-15709,7978,-3148,-4914,6936,5314,3510,6057,7686,-5079,-10667,9822,15787,-3857,-14126,4733,5228,-24,8367,8143,-15918,403,-10502,11129,-8086,-15523,1707,12590,5594,3139,-10523,10633,-12999,-11848,-3723,2028,-2936
-7790,11742,14056,7796,-12288,2160,-10222,-5149,-3964,-9590,-1531,-15538,8249,-5647,15749,-15830,11788,-1360,11908,15332,15132,2790,-13310,-2286,4622,7737,10137,5082,-13684,2969,-10953,-5731,14951,2406,-11753,-15469,-13241,7022,10402,789,12567,-15516,-14948,-1036,15900,-4845,-7149,-1131,-14456,4321,-726,9746,11871,12343,-14827,-7338,4797,12001,11915,7662,-8669,-14965,2452,-13143,14911,16183,6091,-8037,-11373,9987,2345,-14840,3487,3840,15999,-3716,-4488,-5209,-2189,-4992,15881,14101,16037,15595,-7769,5310,2803,14680,11712,-10442,-7669,8719,-10839,13450,-13432,7557,1275,-10725,-13678,4393,5244,10931,3572,-4347,-1409,-2983,-8030,8045,4849,-12208,12661,-15941,-9694,-8035,-13484,-8959,13061,-1316,-9822,5086,11233,13482,-220,-5443,-2555,14386,-13925,9311,14866,13964,-860,13969,-8432,-996,-3826,-14691,-6528,14286,-72,1879,11437,-10972,-4068,684,-7654,-7719,14601,-6475,-7285,4181,6810,-14584,-9128,-4294,6793,2359,-9762,-6755,2662,-4589,5039,13651,-10230,-14370,4326,-6035,13062,6835,-12161,2306,-15163,13700,-12746,4817,-11893,-4086,-6923,-3353,3377,-11152,-4972,-9687,8629,14837,-14087,13702,12494,7460,2244,-10488,8946,2614,9215,6684,-3938,3732,-2579,-2244,342,1305
4223,-4902,8586,11243,13919,-7877,-10869,2002,-14746,-12972,-15964,-6922,9403,13042,6605,-8851,-1689,-11915,10186,8668,-13649,6615,15417,9194,13217,-7010,3313,-664,5272,-7716,1904,14866,14138,813,-947,8153,-11370,3887,13136,12851,10474,-7048,-10216,-200,7494,8367,9616,-10727,-1885,-6884,-1431,-6621,-12798,13580,7369,7951,-7169,-11526,-3390,2680,-14363,-3435,4276,3463,-1588,3265,7076,2,-1969,-9770,-15330,-1934,-4932,-4715,6737,2000,13226,-12890,7316,350,6745,11508,11188,671,243,16202,-5110,-8145,-2149,8257,-10568,14574,-6642,6365,9623,8618,-3186,-8799,-9688,-7599,4462,4330,13557,15362,4824,7415,5152,14232,-15814,13771,3087,-3748,16202,964,3028,-10130,-2566,-8626,8983,66,13965,-8201,-15416,-7668,-13473,9424,-13960,10536,-14696,-2761,-6794,-1196,10415,-3439,-1335,-5237,-3991,-9476,-10918,-13405,14618,-12414,-10194,-1303,-11956,6908,4966,-6896,-11497,-1921,-13372,10429,-1026,14514,1393,1325,12955,11750,14941,-1490,9787,-5829,-6294,-15056,10157,3817,15877,9106,5823,12012,1695,10479,-12571,-1462,-2956,-16121,-2701,7331,-11073,10984,11823,-3572,-9387,4659,12492,-4545,-6330,-5375,-7962,-749,-8861,450,-11765,-16074,14138,464,-11046,10407,-12576,7376
1036,9900,-12829,-11680,7118,16106,-11394,-13607,-14617,-7932,11269,-7092,2754,12135,4479,-6014,5356,-7207,8471,-12947,-1202,11916,14998,12251,-12008,-7803,13295,-7125,6721,3641,932,-14968,12508,-757,10186,1364,12690,-14343,3760,2282,14605,-1462,1113,-12514,3513,-12276,2616,-14398,-5972,14335,3592,-2806,13392,14447,-8718,12833,1074,-8843,-4690,5271,9735,3121,-10440,359,1125,-4828,-14544,4479,-5896,-6476,3739,-9954,6900,-3162,1678,13577,-15416,-15500,-14538,-4697,-4667,4681,-7965,7216,-1865,-2275,-8798,4100,-16297,-344,2638,1506,5000,11793,11508,16076,12904,11668,9282,14848,-14699,-9867,-7497,13946,-14394,3733,10129,5082,9063,-378,-4045,5043,-16026,-6380,9138,-15356,-8839,7209,6775,-6865,-8169,-14676,13878,-4131,-631,987,1587,-938,15054,3755,-15153,-12107,-9873,-13735,-5391,-13606,4572,-1920,-7978,-5864,-4593,-7455,6653,6227,-5318,7907,13696,13615,3748,6135,-10778,-11103,-9337,-7506,3224,6099,5756,6309,-12558,-15614,-881,-3416,16116,-4127,4035,14658,-1293,-7347,7488,14423,-12291,13626,-11291,9292,15112,-11098,8366,-7207,14793,372,-11976,2929,5574,-9246,9284,-7303,2036,-1231,-15358,-9022,10624,-8332,6914,2840,5537,-9080,9301,13551,372,14270
-1576,12162,-7002,15720,13961,-10797,-8067,11286,-14757,-16099,12745,-12056,2405,14014,13591,-6062,-12877,7835,7187,605,-5215,2381,-2699,16220,8709,-13208,3680,90,-6983,-2343,4235,-8795,-15835,-7769,6365,16223,-15745,5287,-14704,65,-3221,-4050,12926,-7011,-9005,-1419,-2423,-3887,5969,13305,-7064,-6726,201,2610,9216,-16009,15512,-5748,14758,7380,1344,7688,267,-10191,-12874,-12919,7936,-486,-14122,-14910,7181,-6642,5758,-5309,-2931,-15727,10773,2502,-6202,-8604,14451,-2932,-941,5312,-14996,5078,7972,-8710,4098,-7637,-11529,-11580,5953,-5385,-3846,-4095,4392,14938,-12593,-6981,6477,-5796,-9403,1859,14064,16113,14360,-2049,-13641,2951,7631,-15130,-15047,-7470,8506,-8909,13615,5310,-15878,-5941,-7938,10914,-10803,-10021,-5571,14725,11195,-2903,-6291,7013,-15242,3312,-16108,-1465,6947,4822,6902,-9528,-64,-8590,631,14642,-12337,4816,-11172,12686,10658,4673,12386,-11668,-1152,1766,-10903,16047,-12567,2314,-12197,-1362,9461,7372,-7819,2740,4189,10833,5326,8148,1445,-4410,-12743,-2881,-5627,-15690,10433,-7810,3031,14542,16135,-9647,-6115,4663,15297,-9543,9539,7090,7677,10352,13571,9103,-1846,4779,-571,-11133,-15001,-14232,4913,-15932,-4693,-15685,-917,11755
-3281,-8734,4923,-11004,-3209,1632,-8386,15931,-11272,2940,-5327,14399,9061,474,-4349,10353,1421,12774,-13462,-7148,11055,3375,-8481,-13977,-4464,2747,-3611,-15729,8585,-5960,48,-16049,-4060,-14170,-434,-3332,-1754,8688,727,15144,8872,13285,-3740,15839,-14694,7700,6450,2078,-7863,-8556,12340,-5838,11517,-1609,10008,-4862,-5635,-12032,8767,-12654,16017,5389,-7179,15790,-7300,-12134,1987,-389,4442,-4178,-8584,-2677,-2052,15013,8065,11949,-10261,-10287,-14131,-9462,14936,-14044,10003,-15968,-7863,-581,-10629,4094,-15205,-3903,1975,-8159,-6381,1109,15658,-182,8530,-4494,-5398,-2461,10959,-10127,14531,-10446,-11083,536,-12376,-8651,-6861,-4463,-12341,3438,-1609,-13039,-6833,1566,-7666,-6236,8578,-9339,-15350,-16018,528,13876,3515,-6485,14548,-13146,5188,-11291,-9238,10080,3709,1704,15870,-5030,-3886,-15574,-1751,12616,12113,-7835,4659,15438,3243,-1430,8760,-9181,-13132,7379,16072,2535,6428,15952,-14318,-9738,-6036,-11573,2729,14694,-15904,-15901,-4734,-11589,14382,15146,2614,-8858,10461,2123,-7653,15860,9598,-10914,-390,-6130,-8083,-2259,-3236,-8549,-8469,655,-3861,13425,-9496,7524,-4949,7644,15546,-14312,-8486,10200,-11294,-3306,-5863,11358,13858,-4782,7479,-1315
-16296,-13334,-6524,11496,2797,-16374,11780,-7878,5119,13503,-15133,-10900,646,2301,3626,-13083,5192,-5275,788,-9708,13674,5792,-15230,12731,16225,-13744,4388,7590,-13884,-8048,-5565,12263,-15981,-760,2513,14851,-9267,-11566,14771,-8563,-5274,-8467,-8328,2990,-15922,9811,-11092,-7183,9572,13922,-14753,-1170,14564,-3672,3873,4663,-15105,13368,8566,5935,2542,-11392,16214,5327,-6173,-14510,-14541,10326,-4605,-14335,14432,1883,-14675,-14663,-8250,3672,1407,-13589,-11871,-6497,15859,709,9966,6437,2689,-808,12050,7889,-2285,-998,-9999,-2190,13088,-6902,-3568,-7806,-7695,3096,-8890,-6955,13948,-7979,300,-12005,8442,-7332,10359,-1321,1728,9475,-11036,10732,13981,-3853,-13921,-9015,-5627,-16321,-12980,7110,11617,9949,-11998,-2333,4172,12906,6148,-2943,243,6903,4991,-8296,-5834,-13789,-51,-14420,15854,7447,12929,3086,11328,3181,2787,6414,-10569,-13621,8841,14218,12480,-7622,3858,15507,-11127,-8102,-94,-14248,-954,-12029,-1351,-12633,7959,-4212,14852,12205,-11523,-16175,7241,-7340,3259,-14538,1300,-12921,15142,12221,-2735,-4400,-825,-12282,3702,13980,13716,-13319,-16101,-14672,14854,10841,-765,13123,-7726,8366,-15477,11723,-8529,5497,11337,-8639,-15435,-3401,15337,7086
670,11578,3023,12244,-12845,12444,-15761,-4042,-11561,-2592,9856,-9043,-15719,4686,10904,-13280,-14918,5087,-8241,2206,2031,11122,-16053,-5068,8973,8957,-5874,1196,-1493,-2221,10626,3889,7454,4925,-5159,16205,16329,827,-427,-13467,7249,2193,-10981,-16112,-4776,7704,3945,9485,-10469,10147,12302,12835,-2287,-11727,3170,-8622,-13594,8825,3256,-9418,7734,11412,6730,-15257,9583,1573,11336,9784,7401,-12330,-6874,-1758,-777,223,4982,9430,14098,-1374,101,16120,-2447,-11427,-13767,10667,-2044,-14568,-11603,11526,9392,-2468,-11664,13586,11621,15309,-4562,-8084,-13752,9776,-6626,8297,3991,-11005,6531,-8334,-2629,14949,11622,-4307,-15953,15108,-15236,6572,-10429,-5169,11176,712,1806,-3844,4902,-4848,10362,-15021,4200,489,10523,-3100,-14673,-7357,3476,-16026,-12129,-4609,-11859,2869,7942,7753,9353,-64,4037,9249,-10654,8610,-1904,3755,-12163,7523,9868,-566,12081,14088,-12035,-5730,-10704,13288,3622,-11535,14025,8726,4814,520,11424,5527,11713,-16355,4590,-8382,-13312,-8846,-14478,-11510,12921,7658,-8085,-9679,13228,11885,14132,8612,3337,10819,-3486,-7680,-8736,-2499,-4874,-995,5014,-11166,-15852,3474,15876,-13747,-756,4323,6460,-1178,12525,-4696,-1516,2772
12068,-8615,-374,-5106,-10662,-716,-11174,-10102,13223,2493,-14357,2565,4174,-4670,15204,-2350,-14925,-12779,12014,-9776,11445,-5311,-9143,14220,3205,-14761,-5614,3766,5504,-7968,-8325,-3053,1468,-3642,-9992,-9083,3311,-784,-12341,5977,10045,-4903,-3721,-780,-10454,-13158,-9786,14048,-2428,-14246,-7943,-6181,13296,4120,183,-11506,12388,-4791,-15628,-5365,-4921,-16065,-8649,-8360,106,2265,13048,6378,-4661,-4999,-10978,597,1478,-3175,3749,15541,-5916,15937,-8701,-2282,4172,-8601,13320,-6335,-9481,-12506,10062,-12548,-6282,-15655,5491,9393,-12617,13386,-14429,-8030,2304,9174,4440,4169,-2601,-11603,-15731,5414,-11841,16189,3779,214,-16284,11220,-15979,2142,4636,-13925,-15419,3638,-12840,-453,13666,11846,14482,-4548,1954,-1785,5180,-14885,5676,-3011,8510,-9389,8648,11212,-13512,-14822,7515,12324,-10572,6879,1651,11104,9497,1494,-3665,3089,6737,4,-11632,-8834,-14769,15836,1524,6650,-8607,1853,9588,-9903,7420,11408,-4598,5245,685,-3634,-3856,2301,1983,-994,-8167,-8970,3838,1677,1621,12104,-1230,-8329,-7182,6530,-986,-7777,3312,16219,14654,1955,11523,-7031,-11091,-419,-8755,8875,-3091,7633,-9438,-8627,-4785,8661,-37,-11182,12702,-9073,-1587,-7982
-4354,13065,-4621,-15453,-13530,-2452,5784,13451,-12012,-14570,-5715,7159,-15900,-16021,-11598,6800,12229,8582,13369,-2706,-6223,-10771,5408,-13847,-15056,4535,-10596,-4579,6827,12684,-14344,-6989,-2414,-7869,-14667,5267,12508,10689,12074,-8861,-7299,3118,4557,-4618,-3490,-10775,3824,-4075,-11189,-12013,11846,-11975,-4108,-8159,-4371,885,-2872,-3468,2947,2129,-14059,-4373,-11152,-6099,10903,-4367,-7597,-244,-11318,-15528,8503,6625,-5398,471,6749,-15513,6239,-6258,726,-4016,2707,4319,4408,14518,3630,-15345,7007,-5605,-4791,9787,-7228,13134,15371,-5501,13237,9212,-9943,-11484,15860,7756,-9848,-9192,-4247,11583,-2351,-2205,-7374,-10611,6103,-6447,-2540,1808,-4471,-7190,-4355,-2056,8502,9273,3823,14290,4061,-12686,2977,-14418,13033,-14664,6752,-1202,7860,1837,-9171,-12352,-15885,11378,-9014,9200,11769,-2438,2436,9580,14057,-15783,16135,-11501,-11022,11804,-1058,8811,-91,1204,11912,10604,-11475,5711,1438,14268,-274,2594,9179,15876,15871,1154,-15711,-10477,-2670,15356,-2832,3299,-2351,-10942,13568,-1361,14251,-1434,6618,9573,-12402,-5527,-6068,13270,8620,4084,9156,1692,-7601,7356,-5854,-912,4900,7301,-14860,3869,6518,-123,-7091,15440,4919,-10972,-4504,-14405
1118,13584,191,-9220,-5992,5078,11258,-120,-1951,-248,15140,-1583,-2711,14760,923,5256,-14331,7158,-1844,-9016,4854,11206,15695,-10292,-8175,-4113,8799,-4278,-14665,-5164,10586,-14753,-6719,-7997,4010,-10445,8385,-13893,-11642,-9761,9263,-2246,-1036,14452,1909,-3979,-1043,729,-10835,10384,-8246,12303,5436,-2907,-12065,-10319,4507,15263,552,-8032,2348,-2403,4613,-2892,9449,7693,-13767,11419,-8586,-8329,-4367,-1375,16184,-3063,-8052,-6849,-6261,9135,10125,-830,-645,3320,13384,-8705,-9812,7283,8114,7603,7345,-2467,10647,-10615,-155,6359,15708,10705,8971,-6120,-4328,-6673,8799,-6198,-4569,12484,-4319,8331,-10928,-13764,4624,15347,4747,-10504,9626,3131,15593,-9251,-12034,7102,14078,-12156,-13527,-9102,16017,7790,-16359,-979,-13859,15142,12926,-15928,811,-6421,6629,1041,-8117,-12528,-676,-674,-6571,10778,-11319,504,12010,-2947,8027,-10158,12039,16024,-5351,9312,-5468,9794,295,-155,908,-11676,-2112,-10971,-5059,-3591,-4488,-34,11985,-1210,1452,-10709,2812,-5364,8287,11911,6166,-15731,5892,-14352,14128,3993,627,6719,-1983,-14468,-2777,-15085,-11275,-10396,12075,-609,-15344,-9214,1365,-7340,-7171,-15733,9975,-2331,7217,-11601,15429,13143,-1569,-4554
-2196,6703,-14253,14487,2083,1844,-6737,7291,10220,-8973,11705,4875,2644,-9365,-13311,12897,-4654,-3592,-13529,12162,-363,10989,8842,-5598,14214,3374,9815,-3405,1817,14972,-5420,-11367,-15261,15799,10004,-6878,-4788,-3221,-12705,-192,3487,9281,2046,1753,4115,16318,4991,-3303,-13119,-9713,-26,15483,5939,3010,-15307,-11908,-1736,3785,2719,14061,-8936,12302,15505,12128,8164,3384,12340,5545,1665,-7867,-4343,10609,-380,-4940,-8506,4708,11071,8020,-16313,-6877,-13238,-5213,4303,1122,7436,-4289,692,-9128,-8914,-5992,11578,1221,1888,-1003,14591,-7745,8207,2119,-15121,-3771,-11893,-11430,6690,4564,-11255,-4265,-1574,-13704,-912,-6547,-11828,-5369,-3490,-15238,3149,-6357,10091,-9268,-4277,583,-14642,-13333,1705,126,6335,6786,8580,-16286,-10590,4727,3996,5187,14774,-13652,9690,-2751,-13699,10784,6368,-9325,2467,-1847,13359,-4439,-371,16265,2979,-6707,14869,1708,50,15625,-761,-12278,13300,14649,12341,-9875,-2474,-10422,8377,11912,15813,5973,-15782,7473,-2031,1727,-14571,737,-181,3180,-1232,-4356,-13551,2559,8993,4079,4741,9123,-5310,-658,3231,-6925,2354,12032,-1911,-14909,-11854,-2984,11532,14550,-8497,-15676,15465,-7461,1559,8470,-4539,-5029
6295,-13929,15658,-6710,7504,14437,-6113,13120,5448,8662,10670,15426,-12312,-2357,-7054,-13319,1921,8552,-3183,13333,12887,15278,-8328,6978,-11022,14777,-8069,8054,-10828,-4110,-15126,-10984,1626,-13821,129,-278,2170,-12142,1311,6939,-7570,-37,-7932,7684,-8069,-1113,-562,-15797,-14808,14178,-14010,507,-11026,7235,13217,-8808,695,6109,769,2169,5053,-10784,-13442,5145,-7408,-3301,-14934,1689,1651,-12251,3974,909,-9045,8198,-10990,-10530,548,-1757,-13676,5244,6082,4065,-11878,8485,-3971,-3486,-7440,-4825,5581,4843,-11805,3238,-10060,-2175,-2377,11700,-15125,4937,-2769,-14528,135,5951,1720,5218,-1257,-2207,-16254,-6297,4139,-14314,-316,-4445,-7509,15456,14794,-4055,4540,-14917,-15942,-3579,-3246,-7479,-7873,12021,10245,10036,2173,12716,-5109,7827,12154,-4501,10650,8318,438,7439,11336,6611,14605,258,-169,-1580,11677,-5581,6592,-172,-12922,3928,7388,9692,3128,2082,-15075,-4853,-10729,-6988,15506,-1219,15542,11099,16136,3256,-12746,13162,-12661,-7823,11361,2558,-13204,13022,-8243,-11441,9856,-5132,11142,12077,9458,-7788,14856,-15120,-7976,-11200,6355,11882,2961,7730,15203,-16062,7176,12892,11275,-11880,-13056,11872,-5748,14914,2250,-10045,-11952,13037
-13198,5348,-10597,-14769,13854,-11337,-11776,-8265,11931,12943,6030,-11837,13920,15980,-5259,16076,651,-8401,-912,2200,-54,8745,2410,-12218,4491,11689,11366,15718,13574,6625,-13547,4524,10999,44,14611,-1869,2797,-13325,2645,12965,-13468,-1671,-15566,-2171,11910,-14880,-8526,-10701,-646,11634,566,8377,16161,-6533,1680,14214,3790,-11344,15988,-460,-12932,-446,-1328,-11375,9861,12359,-5555,11378,-8930,-10216,-9539,9179,-3685,-14782,-1517,-14952,-11134,3200,7187,-7615,6104,-10562,-11811,-5315,-5151,-4456,5799,7610,-6086,2308,11597,4037,-15887,12156,-5480,-5621,-6542,2397,10630,-197,-15628,-7734,-5398,-545,6055,-13962,15638,-15794,-9018,-15279,3259,14377,-6031,12823,-9748,2555,8969,2209,-9460,-4064,9401,-10111,-9601,5577,3187,11293,7785,-574,10456,-1188,-15517,-1769,14891,-14002,-4528,11679,-7601,1829,1654,-2560,-7191,-14546,-7959,8505,-478,15709,7110,-12520,6812,-15369,-6587,13392,15246,15538,3349,-8915,9833,-1948,-12262,-11092,10468,1248,-8546,14364,10919,13280,-1020,12342,3733,14781,-4720,-10148,-15535,-10618,14500,-10483,2472,-4330,-2498,-8981,3495,-13716,-14307,14799,3566,86,-7019,13961,-10774,-4741,-4584,-8341,16301,-12707,8500,11104,1821,-392,-4415,7772
-1658,10902,-14660,-12106,-15448,6232,14608,-14696,3721,9133,4339,7907,2623,-4761,-14857,-9989,3786,-15941,14889,10868,5827,-15346,-15273,7226,4267,4954,-14414,-3814,12254,3346,5575,-1101,6113,10269,-9581,-9325,3703,-1449,13938,-14478,-2400,-3944,-5047,-2515,-11061,8909,15779,2089,7529,8614,2981,-13042,10376,-6426,-396,-4537,-15137,-12845,11468,-3729,1402,812,6842,-1897,-10741,-7826,-8490,-3552,-464,-11599,-16347,5474,-13359,755,-1806,6907,-14242,-4185,10542,-1186,12825,-9400,13796,-5460,3286,13498,-4694,3642,-6113,-14006,4232,11044,2011,-1253,8013,-7649,-12451,12297,167,-15270,-5113,13376,-12125,-8751,12778,-8688,-9568,3766,15000,11077,9824,-6425,11471,-16069,-11039,-8993,2895,-7057,-2021,4320,9548,-443,15200,-9340,12,-11571,-6027,15174,-13219,12623,12607,455,8958,8012,9226,-1304,74,-15102,-3841,-16211,-1335,843,12324,-13048,11276,14306,-15384,-1477,6999,-9193,10954,9112,15561,10354,9330,13429,-9040,-2364,15640,15112,-8576,-6622,13199,-6002,8008,-3960,-8974,4120,-2665,1746,4475,90,-10628,-15943,15283,12973,-5611,-2786,-13233,15392,11763,10024,7201,1851,7282,-15153,-13182,-10260,11473,-14743,-5806,-2638,-4211,-254,8139,14132,9250,12054,9051,496
9520,-16258,-959,-4369,1936,-10848,-6147,-5762,-14818,16381,-13335,-4226,-1586,11476,-3205,-10298,-14359,-11658,15023,9644,10,-413,-10530,-14032,-12900,3673,-12210,1248,-9518,1366,11294,-13765,10283,-8510,-4526,7624,61,4552,14304,-12867,-3638,-7687,-6274,-11674,2340,4555,3697,5243,-966,6637,3016,-11927,12111,14983,-3512,9588,-8307,-2699,7722,16321,3387,-5804,-10001,4467,362,-13464,-3716,-13164,-11319,9631,-6671,-3163,-13004,-4064,4091,-6327,-12059,14525,-14637,4516,1235,1701,14717,11248,-1132,-3355,-8355,11607,-1036,6296,821,-4138,14265,16100,-14803,8226,5620,2309,-95,5299,-10755,5116,-9507,10889,688,-15292,8573,-2440,16082,14427,7515,6179,-7573,12950,-4066,5582,-13441,-7783,-2234,-6757,3094,-15619,12777,4547,4337,14273,12139,3978,8959,-11445,-12487,-3314,-7252,9497,-8507,10127,-8077,7418,-10612,-3485,4309,-4525,-1267,-5648,-7457,1870,-3246,2753,-4771,-16122,-15217,-11354,3275,12260,6179,-6329,-8255,-5618,-19,3579,12171,7843,10626,-9179,-13502,-15548,-4377,-6318,7013,-5905,-7135,9251,-9476,-15559,4967,8408,14081,6560,14937,8805,-6683,-2474,-11396,13502,2074,-12712,-10919,15515,15025,8261,-8967,-9099,-9352,6956,14049,-13488,-9409,-8988,-9488,699
4752,4724,-5515,3330,-4303,15261,9026,14526,2972,-2721,5437,11336,-5048,-8589,6223,-7870,11573,15458,5945,365,5903,15290,3782,-14510,-12742,14658,-9063,9507,3332,-3174,-13808,7981,9252,-1869,6522,-2731,-8624,12174,-1062,-3498,-8063,2819,-7040,2976,11157,5158,2949,14608,14438,3000,-13248,-13061,13001,6016,8666,-11340,6412,-9334,15962,-13991,-14235,-15796,-4601,-7597,13759,-8213,10889,503,-5698,7399,-9914,-3330,-6893,11705,13302,-10634,13642,-8047,6244,9659,-4241,14400,13424,-4363,-634,10835,405,-14992,-1336,10069,6787,1089,8586,13245,2530,8492,14175,10138,-15517,-6967,1702,-9922,-14254,-12067,8073,13579,-7085,-3131,-12424,-13583,-10885,-7831,5707,-7910,-10998,-8233,5176,10234,-5243,-14729,-3421,10769,7341,2586,-2398,-10013,3721,7790,8815,4463,3391,-5515,5130,4339,1103,-12459,7725,-7369,8382,-9867,3128,9805,-6539,-3074,-2579,2362,14061,-9456,15901,11468,-7570,8665,-4558,-5111,14861,-1688,4436,5250,-11145,4643,11858,295,1160,-10321,4698,11537,7483,-3694,5972,-7858,3612,13291,-1795,4289,-10012,13309,1344,2792,-10201,-10742,1927,447,-4995,-3657,-555,7468,6391,-14510,8074,-4403,6565,2047,-9232,-10412,3369,-746,2714,-14582,-13789,13452
